dis_image,ref_image,rating,noise,dmos,,,,,,,,
wn/img106.bmp,refimgs/stream.bmp,0.334736216,3,56.2074529,0.665263784,84.48897154,0.334736216,,,,,stream.bmp
wn/img107.bmp,refimgs/rapids.bmp,0.633243978,3,30.98683913,0.366756022,84.48897154,0.633243978,,,,,rapids.bmp
wn/img108.bmp,refimgs/lighthouse2.bmp,0.484488419,3,43.55504333,0.515511581,84.48897154,0.484488419,,,,,lighthouse2.bmp
wn/img109.bmp,refimgs/house.bmp,0.463592713,3,45.32049999,0.536407287,84.48897154,0.463592713,,,,,house.bmp
wn/img110.bmp,refimgs/caps.bmp,0.510712498,3,41.33939786,0.489287502,84.48897154,0.510712498,,,,,caps.bmp
wn/img111.bmp,refimgs/paintedhouse.bmp,0.567727637,3,36.52224735,0.432272363,84.48897154,0.567727637,,,,,paintedhouse.bmp
wn/img112.bmp,refimgs/studentsculpture.bmp,0.436093419,3,47.64388711,0.563906582,84.48897154,0.436093418,,,,,studentsculpture.bmp
wn/img113.bmp,refimgs/sailing2.bmp,0.198559371,3,67.71289448,0.801440629,84.48897154,0.198559371,,,,,sailing2.bmp
wn/img114.bmp,refimgs/lighthouse.bmp,0.618849696,3,32.20299718,0.381150304,84.48897154,0.618849696,,,,,lighthouse.bmp
wn/img115.bmp,refimgs/woman.bmp,0.468033887,3,44.9452698,0.531966113,84.48897154,0.468033887,,,,,woman.bmp
wn/img116.bmp,refimgs/rapids.bmp,0.403761939,3,50.37554053,0.596238061,84.48897154,0.403761939,,,,,rapids.bmp
wn/img117.bmp,refimgs/sailing2.bmp,0.665954707,3,28.22314322,0.334045293,84.48897154,0.665954707,,,,,sailing2.bmp
wn/img118.bmp,refimgs/ocean.bmp,0.603478497,3,33.501694,0.396521503,84.48897154,0.603478497,,,,,ocean.bmp
wn/img119.bmp,refimgs/womanhat.bmp,0.420579715,3,48.95462394,0.579420285,84.48897154,0.420579715,,,,,womanhat.bmp
wn/img120.bmp,refimgs/ocean.bmp,0.390753647,3,51.47459778,0.609246353,84.48897154,0.390753647,,,,,ocean.bmp
wn/img121.bmp,refimgs/building2.bmp,0.345630768,3,55.28698338,0.654369232,84.48897154,0.345630768,,,,,building2.bmp
wn/img122.bmp,refimgs/flowersonih35.bmp,0.382519022,3,52.17033274,0.617480978,84.48897154,0.382519022,,,,,flowersonih35.bmp
wn/img123.bmp,refimgs/sailing3.bmp,0.431480037,3,48.03366697,0.568519963,84.48897154,0.431480037,,,,,sailing3.bmp
wn/img124.bmp,refimgs/coinsinfountain.bmp,0.444775496,3,46.91034733,0.555224504,84.48897154,0.444775496,,,,,coinsinfountain.bmp
wn/img125.bmp,refimgs/lighthouse2.bmp,0.751174121,3,21.02304265,0.24882588,84.48897154,0.75117412,,,,,lighthouse2.bmp
wn/img126.bmp,refimgs/sailing4.bmp,0.429116967,3,48.23332034,0.570883033,84.48897154,0.429116967,,,,,sailing4.bmp
wn/img127.bmp,refimgs/sailing4.bmp,0.75692844,3,20.53686609,0.24307156,84.48897154,0.75692844,,,,,sailing4.bmp
wn/img128.bmp,refimgs/sailing2.bmp,0.434077047,3,47.81424824,0.565922953,84.48897154,0.434077047,,,,,sailing2.bmp
wn/img129.bmp,refimgs/plane.bmp,0.423642872,3,48.69582101,0.576357128,84.48897154,0.423642872,,,,,plane.bmp
wn/img130.bmp,refimgs/buildings.bmp,0.382627164,3,52.16119598,0.617372836,84.48897154,0.382627164,,,,,buildings.bmp
wn/img131.bmp,refimgs/stream.bmp,0.25776052,3,62.71105027,0.74223948,84.48897154,0.25776052,,,,,stream.bmp
wn/img132.bmp,refimgs/caps.bmp,0.603004181,3,33.54176848,0.396995819,84.48897154,0.603004181,,,,,caps.bmp
wn/img133.bmp,refimgs/flowersonih35.bmp,0.765486827,3,19.81377676,0.234513173,84.48897154,0.765486827,,,,,flowersonih35.bmp
wn/img134.bmp,refimgs/sailing4.bmp,0.382484347,3,52.17326242,0.617515653,84.48897154,0.382484347,,,,,sailing4.bmp
wn/img135.bmp,refimgs/carnivaldolls.bmp,0.40263361,3,50.47087191,0.59736639,84.48897154,0.40263361,,,,,carnivaldolls.bmp
wn/img136.bmp,refimgs/building2.bmp,0.141982853,3,72.49298634,0.858017147,84.48897154,0.141982853,,,,,building2.bmp
wn/img137.bmp,refimgs/lighthouse2.bmp,0.170088237,3,70.11839134,0.829911763,84.48897154,0.170088237,,,,,lighthouse2.bmp
wn/img138.bmp,refimgs/stream.bmp,0.708949034,3,24.59059678,0.291050966,84.48897154,0.708949034,,,,,stream.bmp
wn/img139.bmp,refimgs/plane.bmp,0.503819342,3,41.92179349,0.496180658,84.48897154,0.503819342,,,,,plane.bmp
wn/img140.bmp,refimgs/monarch.bmp,0.419015861,3,49.08675235,0.580984139,84.48897154,0.419015861,,,,,monarch.bmp
wn/img141.bmp,refimgs/sailing1.bmp,0.421753819,3,48.85542517,0.578246181,84.48897154,0.421753819,,,,,sailing1.bmp
wn/img142.bmp,refimgs/paintedhouse.bmp,0.701950375,3,25.1819063,0.298049625,84.48897154,0.701950375,,,,,paintedhouse.bmp
wn/img143.bmp,refimgs/manfishing.bmp,0.440874458,3,47.23994202,0.559125542,84.48897154,0.440874458,,,,,manfishing.bmp
wn/img144.bmp,refimgs/caps.bmp,0.431413089,3,48.03932331,0.568586911,84.48897154,0.431413089,,,,,caps.bmp
wn/img145.bmp,refimgs/statue.bmp,0.195700747,3,67.9544167,0.804299253,84.48897154,0.195700747,,,,,statue.bmp
wn/img146.bmp,refimgs/coinsinfountain.bmp,1,3,0,0,84.48897154,1,,,,,coinsinfountain.bmp
wn/img147.bmp,refimgs/ocean.bmp,1,3,0,0,84.48897154,1,,,,,ocean.bmp
wn/img148.bmp,refimgs/statue.bmp,1,3,0,0,84.48897154,1,,,,,statue.bmp
wn/img149.bmp,refimgs/dancers.bmp,1,3,0,0,84.48897154,1,,,,,dancers.bmp
wn/img150.bmp,refimgs/paintedhouse.bmp,1,3,0,0,84.48897154,1,,,,,paintedhouse.bmp
wn/img151.bmp,refimgs/stream.bmp,1,3,0,0,84.48897154,1,,,,,stream.bmp
wn/img152.bmp,refimgs/bikes.bmp,1,3,0,0,84.48897154,1,,,,,bikes.bmp
wn/img153.bmp,refimgs/flowersonih35.bmp,1,3,0,0,84.48897154,1,,,,,flowersonih35.bmp
wn/img154.bmp,refimgs/parrots.bmp,1,3,0,0,84.48897154,1,,,,,parrots.bmp
wn/img155.bmp,refimgs/studentsculpture.bmp,1,3,0,0,84.48897154,1,,,,,studentsculpture.bmp
wn/img156.bmp,refimgs/building2.bmp,1,3,0,0,84.48897154,1,,,,,building2.bmp
wn/img157.bmp,refimgs/plane.bmp,1,3,0,0,84.48897154,1,,,,,plane.bmp
wn/img158.bmp,refimgs/woman.bmp,1,3,0,0,84.48897154,1,,,,,woman.bmp
wn/img159.bmp,refimgs/buildings.bmp,1,3,0,0,84.48897154,1,,,,,buildings.bmp
wn/img160.bmp,refimgs/house.bmp,1,3,0,0,84.48897154,1,,,,,house.bmp
wn/img161.bmp,refimgs/rapids.bmp,1,3,0,0,84.48897154,1,,,,,rapids.bmp
wn/img162.bmp,refimgs/womanhat.bmp,1,3,0,0,84.48897154,1,,,,,womanhat.bmp
wn/img163.bmp,refimgs/caps.bmp,1,3,0,0,84.48897154,1,,,,,caps.bmp
wn/img164.bmp,refimgs/lighthouse.bmp,1,3,0,0,84.48897154,1,,,,,lighthouse.bmp
wn/img165.bmp,refimgs/sailing1.bmp,1,3,0,0,84.48897154,1,,,,,sailing1.bmp
wn/img166.bmp,refimgs/carnivaldolls.bmp,1,3,0,0,84.48897154,1,,,,,carnivaldolls.bmp
wn/img167.bmp,refimgs/lighthouse2.bmp,1,3,0,0,84.48897154,1,,,,,lighthouse2.bmp
wn/img168.bmp,refimgs/sailing2.bmp,1,3,0,0,84.48897154,1,,,,,sailing2.bmp
wn/img169.bmp,refimgs/cemetry.bmp,1,3,0,0,84.48897154,1,,,,,cemetry.bmp
wn/img170.bmp,refimgs/manfishing.bmp,1,3,0,0,84.48897154,1,,,,,manfishing.bmp
wn/img171.bmp,refimgs/sailing3.bmp,1,3,0,0,84.48897154,1,,,,,sailing3.bmp
wn/img172.bmp,refimgs/churchandcapitol.bmp,1,3,0,0,84.48897154,1,,,,,churchandcapitol.bmp
wn/img173.bmp,refimgs/monarch.bmp,1,3,0,0,84.48897154,1,,,,,monarch.bmp
wn/img174.bmp,refimgs/sailing4.bmp,1,3,0,0,84.48897154,1,,,,,sailing4.bmp
gblur/img1.bmp,refimgs/caps.bmp,0.517126959,4,40.79744662,0.482873041,84.48897154,0.517126959,,,,,caps.bmp
gblur/img2.bmp,refimgs/churchandcapitol.bmp,0.565636427,4,36.69893154,0.434363573,84.48897154,0.565636427,,,,,churchandcapitol.bmp
gblur/img3.bmp,refimgs/monarch.bmp,0.505074835,4,41.81571819,0.494925165,84.48897154,0.505074835,,,,,monarch.bmp
gblur/img4.bmp,refimgs/lighthouse.bmp,0.743725275,4,21.65238792,0.256274725,84.48897154,0.743725275,,,,,lighthouse.bmp
gblur/img5.bmp,refimgs/plane.bmp,0.208883718,4,66.84060107,0.791116282,84.48897154,0.208883718,,,,,plane.bmp
gblur/img6.bmp,refimgs/carnivaldolls.bmp,0.389654116,4,51.56749605,0.610345884,84.48897154,0.389654116,,,,,carnivaldolls.bmp
gblur/img7.bmp,refimgs/buildings.bmp,0.654551468,4,29.1865912,0.345448532,84.48897154,0.654551468,,,,,buildings.bmp
gblur/img8.bmp,refimgs/building2.bmp,0.658309509,4,28.86907818,0.341690491,84.48897154,0.658309509,,,,,building2.bmp
gblur/img9.bmp,refimgs/rapids.bmp,0.7019812,4,25.17930193,0.2980188,84.48897154,0.7019812,,,,,rapids.bmp
gblur/img10.bmp,refimgs/sailing2.bmp,0.036670058,4,81.39075602,0.963329942,84.48897154,0.036670058,,,,,sailing2.bmp
gblur/img11.bmp,refimgs/monarch.bmp,0.101367904,4,75.92450158,0.898632096,84.48897154,0.101367904,,,,,monarch.bmp
gblur/img12.bmp,refimgs/parrots.bmp,0.703328799,4,25.06544467,0.296671201,84.48897154,0.703328799,,,,,parrots.bmp
gblur/img13.bmp,refimgs/cemetry.bmp,0.634620531,4,30.87053553,0.365379469,84.48897154,0.634620531,,,,,cemetry.bmp
gblur/img14.bmp,refimgs/manfishing.bmp,0.607716453,4,33.14363343,0.392283547,84.48897154,0.607716453,,,,,manfishing.bmp
gblur/img15.bmp,refimgs/lighthouse.bmp,0.504350508,4,41.87691579,0.495649492,84.48897154,0.504350508,,,,,lighthouse.bmp
gblur/img16.bmp,refimgs/manfishing.bmp,0.303750296,4,58.82542139,0.696249704,84.48897154,0.303750296,,,,,manfishing.bmp
gblur/img17.bmp,refimgs/rapids.bmp,0.052162064,4,80.08185242,0.947837936,84.48897154,0.052162064,,,,,rapids.bmp
gblur/img18.bmp,refimgs/stream.bmp,0.616068433,4,32.43798325,0.383931567,84.48897154,0.616068433,,,,,stream.bmp
gblur/img19.bmp,refimgs/coinsinfountain.bmp,0.405783947,4,50.20470317,0.594216053,84.48897154,0.405783947,,,,,coinsinfountain.bmp
gblur/img20.bmp,refimgs/studentsculpture.bmp,0.524994118,4,40.13275846,0.475005882,84.48897154,0.524994118,,,,,studentsculpture.bmp
gblur/img21.bmp,refimgs/dancers.bmp,0.545618305,4,38.39024208,0.454381695,84.48897154,0.545618305,,,,,dancers.bmp
gblur/img22.bmp,refimgs/coinsinfountain.bmp,0.46337509,4,45.33888672,0.53662491,84.48897154,0.46337509,,,,,coinsinfountain.bmp
gblur/img23.bmp,refimgs/paintedhouse.bmp,0.741633833,4,21.82909177,0.258366167,84.48897154,0.741633833,,,,,paintedhouse.bmp
gblur/img24.bmp,refimgs/lighthouse.bmp,0,4,84.48897154,1,84.48897154,0,,,,,lighthouse.bmp
gblur/img25.bmp,refimgs/building2.bmp,0.328783141,4,56.71042208,0.671216859,84.48897154,0.328783141,,,,,building2.bmp
gblur/img26.bmp,refimgs/bikes.bmp,0.506031123,4,41.73492241,0.493968877,84.48897154,0.506031123,,,,,bikes.bmp
gblur/img27.bmp,refimgs/carnivaldolls.bmp,0.615991169,4,32.44451118,0.384008831,84.48897154,0.615991169,,,,,carnivaldolls.bmp
gblur/img28.bmp,refimgs/caps.bmp,0.708273867,4,24.64764092,0.291726133,84.48897154,0.708273867,,,,,caps.bmp
gblur/img29.bmp,refimgs/rapids.bmp,0.643264615,4,30.14020581,0.356735385,84.48897154,0.643264615,,,,,rapids.bmp
gblur/img30.bmp,refimgs/plane.bmp,0.431421825,4,48.03858521,0.568578175,84.48897154,0.431421825,,,,,plane.bmp
gblur/img31.bmp,refimgs/parrots.bmp,0.417781289,4,49.1910601,0.582218711,84.48897154,0.417781289,,,,,parrots.bmp
gblur/img32.bmp,refimgs/coinsinfountain.bmp,0.734712472,4,22.41387044,0.265287528,84.48897154,0.734712472,,,,,coinsinfountain.bmp
gblur/img33.bmp,refimgs/building2.bmp,0.567128025,4,36.572908,0.432871975,84.48897154,0.567128025,,,,,building2.bmp
gblur/img34.bmp,refimgs/rapids.bmp,0.470705348,4,44.7195608,0.529294652,84.48897154,0.470705348,,,,,rapids.bmp
gblur/img35.bmp,refimgs/sailing1.bmp,0.640165438,4,30.40205211,0.359834563,84.48897154,0.640165437,,,,,sailing1.bmp
gblur/img36.bmp,refimgs/womanhat.bmp,0.445072632,4,46.88524261,0.554927368,84.48897154,0.445072632,,,,,womanhat.bmp
gblur/img37.bmp,refimgs/monarch.bmp,0.378891309,4,52.4768345,0.621108691,84.48897154,0.378891309,,,,,monarch.bmp
gblur/img38.bmp,refimgs/studentsculpture.bmp,0.444964144,4,46.89440866,0.555035856,84.48897154,0.444964144,,,,,studentsculpture.bmp
gblur/img39.bmp,refimgs/paintedhouse.bmp,0.585982727,4,34.97989357,0.414017273,84.48897154,0.585982727,,,,,paintedhouse.bmp
gblur/img40.bmp,refimgs/bikes.bmp,0.338667399,4,55.87531129,0.661332601,84.48897154,0.338667399,,,,,bikes.bmp
gblur/img41.bmp,refimgs/dancers.bmp,0.293975938,4,59.65124686,0.706024062,84.48897154,0.293975938,,,,,dancers.bmp
gblur/img42.bmp,refimgs/womanhat.bmp,0.563288432,4,36.89731127,0.436711568,84.48897154,0.563288432,,,,,womanhat.bmp
gblur/img43.bmp,refimgs/sailing2.bmp,0.523999142,4,40.21682296,0.476000858,84.48897154,0.523999142,,,,,sailing2.bmp
gblur/img44.bmp,refimgs/studentsculpture.bmp,0.674127155,4,27.53266154,0.325872845,84.48897154,0.674127155,,,,,studentsculpture.bmp
gblur/img45.bmp,refimgs/buildings.bmp,0.723028532,4,23.40103451,0.276971468,84.48897154,0.723028532,,,,,buildings.bmp
gblur/img46.bmp,refimgs/sailing1.bmp,0.726317025,4,23.1231931,0.273682975,84.48897154,0.726317025,,,,,sailing1.bmp
gblur/img47.bmp,refimgs/manfishing.bmp,0.455106067,4,46.03752802,0.544893933,84.48897154,0.455106067,,,,,manfishing.bmp
gblur/img48.bmp,refimgs/sailing2.bmp,0.367020037,4,53.47982606,0.632979963,84.48897154,0.367020037,,,,,sailing2.bmp
gblur/img49.bmp,refimgs/house.bmp,0.585054637,4,35.05830695,0.414945363,84.48897154,0.585054637,,,,,house.bmp
gblur/img50.bmp,refimgs/stream.bmp,0.472018457,4,44.60861754,0.527981543,84.48897154,0.472018457,,,,,stream.bmp
gblur/img51.bmp,refimgs/dancers.bmp,0.720356666,4,23.62677772,0.279643334,84.48897154,0.720356666,,,,,dancers.bmp
gblur/img52.bmp,refimgs/carnivaldolls.bmp,0.251113754,4,63.27262872,0.748886246,84.48897154,0.251113754,,,,,carnivaldolls.bmp
gblur/img53.bmp,refimgs/lighthouse2.bmp,0.340579145,4,55.71378986,0.659420855,84.48897154,0.340579145,,,,,lighthouse2.bmp
gblur/img54.bmp,refimgs/statue.bmp,0.346707954,4,55.19597312,0.653292047,84.48897154,0.346707953,,,,,statue.bmp
gblur/img55.bmp,refimgs/lighthouse2.bmp,0.43529221,4,47.71158036,0.56470779,84.48897154,0.43529221,,,,,lighthouse2.bmp
gblur/img56.bmp,refimgs/parrots.bmp,0.566983944,4,36.58508121,0.433016056,84.48897154,0.566983944,,,,,parrots.bmp
gblur/img57.bmp,refimgs/ocean.bmp,0.401256246,4,50.58724398,0.598743754,84.48897154,0.401256246,,,,,ocean.bmp
gblur/img58.bmp,refimgs/stream.bmp,0.20813086,4,66.90420924,0.79186914,84.48897154,0.20813086,,,,,stream.bmp
gblur/img59.bmp,refimgs/carnivaldolls.bmp,0.507019842,4,41.65138653,0.492980158,84.48897154,0.507019842,,,,,carnivaldolls.bmp
gblur/img60.bmp,refimgs/bikes.bmp,0.736835743,4,22.23447745,0.263164257,84.48897154,0.736835743,,,,,bikes.bmp
gblur/img61.bmp,refimgs/womanhat.bmp,0.671451563,4,27.75871956,0.328548437,84.48897154,0.671451563,,,,,womanhat.bmp
gblur/img62.bmp,refimgs/buildings.bmp,0.605450125,4,33.33511313,0.394549875,84.48897154,0.605450125,,,,,buildings.bmp
gblur/img63.bmp,refimgs/plane.bmp,0.753704712,4,20.80923557,0.246295288,84.48897154,0.753704712,,,,,plane.bmp
gblur/img64.bmp,refimgs/woman.bmp,0.55204597,4,37.84717529,0.44795403,84.48897154,0.55204597,,,,,woman.bmp
gblur/img65.bmp,refimgs/flowersonih35.bmp,0.523236539,4,40.28125449,0.476763461,84.48897154,0.523236539,,,,,flowersonih35.bmp
gblur/img66.bmp,refimgs/churchandcapitol.bmp,0.348259758,4,55.06486273,0.651740242,84.48897154,0.348259758,,,,,churchandcapitol.bmp
gblur/img67.bmp,refimgs/manfishing.bmp,0.709859466,4,24.51367528,0.290140534,84.48897154,0.709859466,,,,,manfishing.bmp
gblur/img68.bmp,refimgs/woman.bmp,0.289540742,4,60.02597199,0.710459258,84.48897154,0.289540742,,,,,woman.bmp
gblur/img69.bmp,refimgs/parrots.bmp,0.138214993,4,72.81132895,0.861785007,84.48897154,0.138214993,,,,,parrots.bmp
gblur/img70.bmp,refimgs/caps.bmp,0.18149101,4,69.15498279,0.81850899,84.48897154,0.18149101,,,,,caps.bmp
gblur/img71.bmp,refimgs/stream.bmp,0.733679735,4,22.50112527,0.266320265,84.48897154,0.733679735,,,,,stream.bmp
gblur/img72.bmp,refimgs/sailing2.bmp,0.458814406,4,45.72421426,0.541185594,84.48897154,0.458814406,,,,,sailing2.bmp
gblur/img73.bmp,refimgs/buildings.bmp,0.33511543,4,56.17541355,0.66488457,84.48897154,0.33511543,,,,,buildings.bmp
gblur/img74.bmp,refimgs/sailing1.bmp,0.5299841,4,39.71115996,0.4700159,84.48897154,0.5299841,,,,,sailing1.bmp
gblur/img75.bmp,refimgs/lighthouse2.bmp,0.514064765,4,41.05616827,0.485935235,84.48897154,0.514064765,,,,,lighthouse2.bmp
gblur/img76.bmp,refimgs/sailing4.bmp,0.535506224,4,39.24460143,0.464493776,84.48897154,0.535506224,,,,,sailing4.bmp
gblur/img77.bmp,refimgs/statue.bmp,0.531653843,4,39.57008513,0.468346157,84.48897154,0.531653843,,,,,statue.bmp
gblur/img78.bmp,refimgs/manfishing.bmp,0.26131914,4,62.41038614,0.73868086,84.48897154,0.26131914,,,,,manfishing.bmp
gblur/img79.bmp,refimgs/sailing3.bmp,0.556905746,4,37.43657778,0.443094254,84.48897154,0.556905746,,,,,sailing3.bmp
gblur/img80.bmp,refimgs/building2.bmp,0.515075164,4,40.97080069,0.484924836,84.48897154,0.515075164,,,,,building2.bmp
gblur/img81.bmp,refimgs/paintedhouse.bmp,0.471929191,4,44.61615956,0.528070809,84.48897154,0.471929191,,,,,paintedhouse.bmp
gblur/img82.bmp,refimgs/womanhat.bmp,0.726098798,4,23.14163087,0.273901202,84.48897154,0.726098798,,,,,womanhat.bmp
gblur/img83.bmp,refimgs/cemetry.bmp,0.288696915,4,60.09726609,0.711303085,84.48897154,0.288696915,,,,,cemetry.bmp
gblur/img84.bmp,refimgs/sailing2.bmp,0.678526747,4,27.16094456,0.321473253,84.48897154,0.678526747,,,,,sailing2.bmp
gblur/img85.bmp,refimgs/flowersonih35.bmp,0.374378296,4,52.85813437,0.625621704,84.48897154,0.374378296,,,,,flowersonih35.bmp
gblur/img86.bmp,refimgs/plane.bmp,0.566199904,4,36.65132395,0.433800096,84.48897154,0.566199904,,,,,plane.bmp
gblur/img87.bmp,refimgs/flowersonih35.bmp,0.559847192,4,37.18805804,0.440152808,84.48897154,0.559847192,,,,,flowersonih35.bmp
gblur/img88.bmp,refimgs/caps.bmp,0.279986722,4,60.83318138,0.720013278,84.48897154,0.279986722,,,,,caps.bmp
gblur/img89.bmp,refimgs/sailing4.bmp,0.633020673,4,31.00570595,0.366979327,84.48897154,0.633020673,,,,,sailing4.bmp
gblur/img90.bmp,refimgs/flowersonih35.bmp,0.73246329,4,22.6039015,0.26753671,84.48897154,0.73246329,,,,,flowersonih35.bmp
gblur/img91.bmp,refimgs/churchandcapitol.bmp,0.450246805,4,46.44808208,0.549753195,84.48897154,0.450246805,,,,,churchandcapitol.bmp
gblur/img92.bmp,refimgs/ocean.bmp,0.711411369,4,24.38255665,0.288588631,84.48897154,0.711411369,,,,,ocean.bmp
gblur/img93.bmp,refimgs/dancers.bmp,0.481194109,4,43.83337619,0.518805891,84.48897154,0.481194109,,,,,dancers.bmp
gblur/img94.bmp,refimgs/house.bmp,0.696751888,4,25.62112113,0.303248112,84.48897154,0.696751888,,,,,house.bmp
gblur/img95.bmp,refimgs/carnivaldolls.bmp,0.766677877,4,19.71314623,0.233322123,84.48897154,0.766677877,,,,,carnivaldolls.bmp
gblur/img96.bmp,refimgs/monarch.bmp,0.72498828,4,23.23545738,0.27501172,84.48897154,0.72498828,,,,,monarch.bmp
gblur/img97.bmp,refimgs/lighthouse.bmp,0.408256999,4,49.99575758,0.591743001,84.48897154,0.408256999,,,,,lighthouse.bmp
gblur/img98.bmp,refimgs/statue.bmp,0.67027221,4,27.85836184,0.32972779,84.48897154,0.67027221,,,,,statue.bmp
gblur/img99.bmp,refimgs/woman.bmp,0.343012053,4,55.50823593,0.656987947,84.48897154,0.343012053,,,,,woman.bmp
gblur/img100.bmp,refimgs/studentsculpture.bmp,0.377898791,4,52.5606913,0.622101209,84.48897154,0.377898791,,,,,studentsculpture.bmp
gblur/img101.bmp,refimgs/coinsinfountain.bmp,0.677953349,4,27.2093903,0.322046651,84.48897154,0.677953349,,,,,coinsinfountain.bmp
gblur/img102.bmp,refimgs/lighthouse.bmp,0.609438287,4,32.99815746,0.390561713,84.48897154,0.609438287,,,,,lighthouse.bmp
gblur/img103.bmp,refimgs/monarch.bmp,0.521818481,4,40.40106473,0.478181519,84.48897154,0.521818481,,,,,monarch.bmp
gblur/img104.bmp,refimgs/churchandcapitol.bmp,0.026041878,4,82.28872007,0.973958122,84.48897154,0.026041878,,,,,churchandcapitol.bmp
gblur/img105.bmp,refimgs/parrots.bmp,0.244132174,4,63.86249523,0.755867826,84.48897154,0.244132174,,,,,parrots.bmp
gblur/img106.bmp,refimgs/ocean.bmp,0.665910808,4,28.22685224,0.334089192,84.48897154,0.665910808,,,,,ocean.bmp
gblur/img107.bmp,refimgs/flowersonih35.bmp,0.20486539,4,67.1801054,0.79513461,84.48897154,0.20486539,,,,,flowersonih35.bmp
gblur/img108.bmp,refimgs/studentsculpture.bmp,0.730102847,4,22.80333289,0.269897153,84.48897154,0.730102847,,,,,studentsculpture.bmp
gblur/img109.bmp,refimgs/cemetry.bmp,0.503162211,4,41.97731379,0.496837789,84.48897154,0.503162211,,,,,cemetry.bmp
gblur/img110.bmp,refimgs/paintedhouse.bmp,0.50205422,4,42.07092681,0.49794578,84.48897154,0.50205422,,,,,paintedhouse.bmp
gblur/img111.bmp,refimgs/sailing3.bmp,0.684344957,4,26.66936998,0.315655043,84.48897154,0.684344957,,,,,sailing3.bmp
gblur/img112.bmp,refimgs/bikes.bmp,0.639301978,4,30.47500491,0.360698022,84.48897154,0.639301978,,,,,bikes.bmp
gblur/img113.bmp,refimgs/house.bmp,0.487801414,4,43.27513176,0.512198586,84.48897154,0.487801414,,,,,house.bmp
gblur/img114.bmp,refimgs/sailing3.bmp,0.415349497,4,49.39651973,0.584650503,84.48897154,0.415349497,,,,,sailing3.bmp
gblur/img115.bmp,refimgs/caps.bmp,0.359091077,4,54.14973577,0.640908923,84.48897154,0.359091077,,,,,caps.bmp
gblur/img116.bmp,refimgs/paintedhouse.bmp,0.069977255,4,78.57666525,0.930022745,84.48897154,0.069977255,,,,,paintedhouse.bmp
gblur/img117.bmp,refimgs/ocean.bmp,0.088498029,4,77.01186411,0.911501971,84.48897154,0.088498029,,,,,ocean.bmp
gblur/img118.bmp,refimgs/lighthouse2.bmp,0.234062852,4,64.7132419,0.765937148,84.48897154,0.234062852,,,,,lighthouse2.bmp
gblur/img119.bmp,refimgs/ocean.bmp,0.535582832,4,39.23812885,0.464417168,84.48897154,0.535582832,,,,,ocean.bmp
gblur/img120.bmp,refimgs/statue.bmp,0.21799776,4,66.07056503,0.78200224,84.48897154,0.21799776,,,,,statue.bmp
gblur/img121.bmp,refimgs/sailing4.bmp,0.190012955,4,68.43497243,0.809987045,84.48897154,0.190012955,,,,,sailing4.bmp
gblur/img122.bmp,refimgs/house.bmp,0.559410564,4,37.22494828,0.440589436,84.48897154,0.559410564,,,,,house.bmp
gblur/img123.bmp,refimgs/coinsinfountain.bmp,0.323551442,4,57.15244298,0.676448558,84.48897154,0.323551442,,,,,coinsinfountain.bmp
gblur/img124.bmp,refimgs/sailing3.bmp,0.288715341,4,60.09570928,0.711284659,84.48897154,0.288715341,,,,,sailing3.bmp
gblur/img125.bmp,refimgs/sailing1.bmp,0.256026733,4,62.85753622,0.743973268,84.48897154,0.256026732,,,,,sailing1.bmp
gblur/img126.bmp,refimgs/stream.bmp,0.575284704,4,35.88375859,0.424715296,84.48897154,0.575284704,,,,,stream.bmp
gblur/img127.bmp,refimgs/sailing4.bmp,0.406464264,4,50.14722394,0.593535736,84.48897154,0.406464264,,,,,sailing4.bmp
gblur/img128.bmp,refimgs/dancers.bmp,0.356203882,4,54.39367189,0.643796118,84.48897154,0.356203882,,,,,dancers.bmp
gblur/img129.bmp,refimgs/bikes.bmp,0.645539729,4,29.94798379,0.354460272,84.48897154,0.645539728,,,,,bikes.bmp
gblur/img130.bmp,refimgs/sailing1.bmp,0.442984621,4,47.06165652,0.557015379,84.48897154,0.442984621,,,,,sailing1.bmp
gblur/img131.bmp,refimgs/statue.bmp,0.382040212,4,52.21078695,0.617959788,84.48897154,0.382040212,,,,,statue.bmp
gblur/img132.bmp,refimgs/womanhat.bmp,0.296599296,4,59.4296021,0.703400705,84.48897154,0.296599295,,,,,womanhat.bmp
gblur/img133.bmp,refimgs/lighthouse2.bmp,0.689002281,4,26.2758774,0.310997719,84.48897154,0.689002281,,,,,lighthouse2.bmp
gblur/img134.bmp,refimgs/buildings.bmp,0.44739216,4,46.68926806,0.55260784,84.48897154,0.44739216,,,,,buildings.bmp
gblur/img135.bmp,refimgs/cemetry.bmp,0.459579416,4,45.65957935,0.540420584,84.48897154,0.459579416,,,,,cemetry.bmp
gblur/img136.bmp,refimgs/sailing4.bmp,0.636661029,4,30.69813595,0.363338971,84.48897154,0.636661029,,,,,sailing4.bmp
gblur/img137.bmp,refimgs/building2.bmp,0.763939054,4,19.94454652,0.236060946,84.48897154,0.763939054,,,,,building2.bmp
gblur/img138.bmp,refimgs/house.bmp,0.206329918,4,67.05636897,0.793670082,84.48897154,0.206329918,,,,,house.bmp
gblur/img139.bmp,refimgs/plane.bmp,0.291917789,4,59.82513779,0.708082211,84.48897154,0.291917789,,,,,plane.bmp
